t,y,theory_density,kde_density
0.2,0.305,0.5294763582800706,0.5371177259861881
0.2,0.31,0.5437673465701987,0.5501182339351457
0.2,0.315,0.5580976248720115,0.5629723333853385
0.2,0.32,0.5724594811034768,0.5756478901447104
0.2,0.325,0.5868452009383075,0.5881154526121953
0.2,0.33,0.601247072547762,0.6003493157649356
0.2,0.335,0.615657391337997,0.6123285316134047
0.2,0.34,0.6300684646796173,0.6240378247908224
0.2,0.34500000000000003,0.6444726166259989,0.6354683738194704
0.2,0.35000000000000003,0.658862192616976,0.6466184221982595
0.2,0.355,0.6732295641644839,0.6574936888647847
0.2,0.36,0.6875671335167169,0.6681075547032891
0.2,0.365,0.7018673382973865,0.6784810102799494
0.2,0.37,0.7161226561166516,0.6886423593556557
0.2,0.375,0.7303256091502974,0.6986266822700807
0.2,0.38,0.7444687686837622,0.708475072276134
0.2,0.385,0.7585447596175938,0.7182336656814988
0.2,0.39,0.7725462649309663,0.7279524927775042
0.2,0.395,0.7864660300998821,0.7376841808557703
0.2,0.4,0.8002968674667091,0.7474825433063995
0.2,0.405,0.8140316605577411,0.7574010903248007
0.2,0.41000000000000003,0.8276633683454745,0.7674914977786145
0.2,0.41500000000000004,0.8411850294523509,0.7778020719801866
0.2,0.42,0.8545897662927383,0.7883762500031326
0.2,0.425,0.8678707891499473,0.7992511779878927
0.2,0.43,0.8810214001851575,0.8104564133894021
0.2,0.435,0.8940349973751448,0.822012800654471
0.2,0.44,0.9069050783757454,0.8339315722996476
0.2,0.445,0.9196252443080873,0.8462137274647042
0.2,0.45,0.9321892034646134,0.8588497363899746
0.2,0.455,0.9445907749320374,0.8718196107998614
0.2,0.46,0.9568238921283989,0.8850933662650149
0.2,0.465,0.9688826062514666,0.8986318833738283
0.2,0.47000000000000003,0.9807610896358058,0.9123881509112471
0.2,0.47500000000000003,0.9924536390159012,0.9263088479859408
0.2,0.48,1.0039546786927773,0.940336195612214
0.2,0.485,1.015258763601695,0.9544099845026207
0.2,0.49,1.0263605822785145,0.9684696676756676
0.2,0.495,1.0372549597224474,0.9824563964946591
0.2,0.5,1.0479368601530026,0.9963148787499773
0.2,0.505,1.0584013896589932,1.0099949481452335
0.2,0.51,1.068643798737608,1.0234527555754136
0.2,0.515,1.078659484721611,1.036651522164405
0.2,0.52,1.0884439940928368,1.0495618293375963
0.2,0.525,1.0979930246802845,1.0621614586506227
0.2,0.53,1.1073024277411645,1.074434829761861
0.2,0.535,1.1163682099233907,1.086372115089415
0.2,0.54,1.1251865351081192,1.0979681312677814
0.2,0.545,1.1337537261310258,1.109221118515122
0.2,0.55,1.1420662663811385,1.1201315187544882
0.2,0.555,1.1501208012761555,1.1307008524823408
0.2,0.56,1.1579141396132793,1.1409307748550546
0.2,0.5650000000000001,1.1654432547947469,1.1508223660923709
0.2,0.5700000000000001,1.1727052859272977,1.1603756833776506
0.2,0.5750000000000001,1.1796975387949993,1.1695895742699407
0.2,0.58,1.186417486704936,1.1784617280825305
0.2,0.585,1.192862771205384,1.186988923775257
0.2,0.59,1.1990312026762395,1.1951674217071975
0.2,0.595,1.2049207607915682,1.2029934421383761
