path,time,value
2,1.87,1.426814291755207
2,1.88,1.4636977256072439
2,1.89,1.5204576649415247
2,1.9,1.4149868910731074
2,1.91,1.4518945704104285
2,1.92,1.3659989953159726
2,1.93,1.3873911322129047
2,1.94,1.4137108978880357
2,1.95,1.3516995365081939
2,1.96,1.4314149710874673
2,1.97,1.5502451579130192
2,1.98,1.6129133589060058
2,1.99,1.3582710340839341
2,2.0,1.4466321163925735
2,2.01,1.335402896954173
2,2.02,1.3864492142258362
2,2.03,1.1760238488416095
2,2.04,0.9781924989280659
2,2.05,0.7965959981706466
2,2.06,0.8900249941833959
2,2.07,0.8847348646188076
2,2.08,0.7244913124479546
2,2.09,0.6152013906152978
2,2.1,0.5573263785945693
2,2.11,0.6033207657463453
2,2.12,0.567072257466405
2,2.13,0.6005599516597324
2,2.14,0.6804109546110669
2,2.15,0.5387769307062372
2,2.16,0.646867476775609
2,2.17,0.7419525378419629
2,2.18,0.9163151940793716
2,2.19,0.7829809038240685
2,2.2,0.8218702777111395
2,2.21,0.7263453096459859
2,2.22,0.821787982341496
2,2.23,0.6478671119137536
2,2.24,0.6799825343344993
2,2.25,0.8082166126105578
2,2.26,0.6103514968244009
2,2.27,0.5691128604272565
2,2.28,0.6851064357144707
2,2.29,0.5934994127735107
2,2.3,0.5649731318929668
2,2.31,0.5257888126928925
2,2.32,0.6490718931985813
2,2.33,0.6634737387441813
2,2.34,0.5649879147262127
2,2.35,0.5991692507216181
2,2.36,0.4280337179995629
2,2.37,0.5084664547835817
2,2.38,0.4316821501069417
2,2.39,0.2755295406249984
2,2.4,0.39727184045797104
2,2.41,0.49783426475841724
2,2.42,0.556861515353256
2,2.43,0.710357737114591
2,2.44,0.6935372745469277
2,2.45,0.6236222293734965
2,2.46,0.5170269010293982
2,2.47,0.38252481197411914
2,2.48,0.3895156173787396
2,2.49,0.5191931660852275
2,2.5,0.43102169656943873
2,2.51,0.49351651512136757
2,2.52,0.526275205380217
2,2.53,0.5298179290739248
2,2.54,0.5246211466566824
2,2.55,0.4142194083266361
2,2.56,0.35101003402756
2,2.57,0.5439828337808262
2,2.58,0.5781606259345918
2,2.59,0.6064094297618531
2,2.6,0.535297545080188
2,2.61,0.6060717234635495
2,2.62,0.4475314138881235
2,2.63,0.33575242714064535
2,2.64,0.24995213439212402
2,2.65,0.2837783269611651
2,2.66,0.3357177574619679
2,2.67,0.20756258732218527
2,2.68,0.318958820100901
2,2.69,0.36443880702391035
2,2.7,0.3419155730662298
2,2.71,0.11218655871710786
2,2.72,0.19179386070321777
2,2.73,0.1354082279671579
2,2.74,0.18589459788778473
2,2.75,0.19157970577690725
2,2.76,0.2700294996899037
2,2.77,0.2564498112615214
2,2.78,0.17548417747086698
2,2.79,0.37123956105960726
2,2.8,0.4666416202435126
2,2.81,0.39513116549356603
2,2.82,0.5118770688752224
2,2.83,0.5599527292480053
2,2.84,0.7860287411393145
2,2.85,0.8641399690781238
2,2.86,0.8559643417805523
2,2.87,0.9829425833063258
2,2.88,1.1465387506734996
2,2.89,1.0640619497717378
2,2.9,1.189592645781287
2,2.91,1.3776521683141885
2,2.92,1.4782111447142645
2,2.93,1.3523313619041426
2,2.94,1.4872807551633
2,2.95,1.6802984133242669
2,2.96,1.790426595767781
2,2.97,1.9060105897965947
2,2.98,1.8702320526839427
2,2.99,1.9625029988097744
2,3.0,2.0
3,0.0,0.5
3,0.01,0.5140095344819782
3,0.02,0.45917887045792
3,0.03,0.5911598064492769
3,0.04,0.6510400622330336
3,0.05,0.5632609975935438
3,0.06,0.7289060250189515
3,0.07,0.6769735589202828
3,0.08,0.5229588752100003
3,0.09,0.648826927512735
3,0.1,0.5678428266573289
3,0.11,0.6126997545663356
3,0.12,0.6619109045394443
3,0.13,0.6243649759134657
3,0.14,0.47302336287931424
3,0.15,0.42327405661505624
3,0.16,0.46726822289476594
3,0.17,0.38232786453296297
3,0.18,0.37115126598382914
3,0.19,0.24779045803518251
3,0.2,0.2783408418989718
3,0.21,0.15868147856304182
3,0.22,0.32303480811925966
3,0.23,0.3877914832043063
3,0.24,0.48009977936845705
3,0.25,0.5213672176506448
3,0.26,0.5173725412507415
3,0.27,0.6065391260625635
3,0.28,0.570100412103861
3,0.29,0.6675692178819377
3,0.3,0.8352760989151995
3,0.31,0.6663953897824232
3,0.32,0.6239835696047392
3,0.33,0.8131823225157663
3,0.34,0.827075731883984
3,0.35,0.7776003232737659
3,0.36,0.7487137195249651
3,0.37,0.7641425837046988
3,0.38,0.8948570909437211
3,0.39,0.900136948656277
3,0.4,0.9453461409071064
3,0.41,1.0965389535901595
3,0.42,1.1832110921697827
3,0.43,1.1922795166032558
3,0.44,1.1226086293261912
3,0.45,1.1013364734644462
3,0.46,1.0656406304629844
3,0.47,1.1336992093005724
3,0.48,1.0426504331103674
3,0.49,1.107908325579186
3,0.5,1.0908299011027949
3,0.51,0.9806147599415809
3,0.52,0.9276674385649677
3,0.53,0.9345074624832235
3,0.54,0.7993524355707965
3,0.55,0.8010195995531761
3,0.56,0.8274776163003041
3,0.57,0.8043334129004872
3,0.58,0.7579992640465196
3,0.59,0.8841213949895229
3,0.6,0.7933261807959217
3,0.61,0.8609559920744753
3,0.62,0.9778703040103932
3,0.63,0.9996146503500926
3,0.64,1.0837457604729042
3,0.65,1.406759226208222
3,0.66,1.289158662969658
3,0.67,1.4506345560931893
3,0.68,1.3921513423001821
3,0.69,1.5139012264879297
3,0.7,1.4112297654304427
3,0.71,1.2598601843821466
3,0.72,1.1596623324093227
3,0.73,1.28354831036473
3,0.74,1.2922713947773632
3,0.75,1.1157796989651083
3,0.76,1.0809979791165163
3,0.77,1.136630003936935
3,0.78,1.155946901951244
3,0.79,1.164894928009749
3,0.8,1.2001831429415408
3,0.81,1.0273098126529574
3,0.82,1.0109530898824257
3,0.83,1.0131794575981223
3,0.84,0.8990516571045402
3,0.85,0.889897004743112
3,0.86,0.7929244496371918
3,0.87,0.7816788376828994
3,0.88,0.7785985696430068
3,0.89,0.9153194878995934
3,0.9,0.9543071679945192
3,0.91,0.8418301682425264
3,0.92,1.078612488347258
3,0.93,0.9711293398881402
3,0.94,0.9424473671782009
3,0.95,0.9055124411503317
3,0.96,0.7330553527284462
3,0.97,0.5910955244438759
3,0.98,0.5551880273458181
3,0.99,0.5582448766267362
3,1.0,0.6386350634172011
3,1.01,0.6206018214266495
3,1.02,0.6281762398522424
3,1.03,0.5734816312769863
3,1.04,0.5011916778956672
3,1.05,0.5076200334714739
3,1.06,0.6714928343533386
3,1.07,0.6746074491444936
3,1.08,0.863416871506137
3,1.09,0.8503607563154665
3,1.1,0.8000553108772798
3,1.11,0.7336441748375879
3,1.12,0.7419578933008355
3,1.13,0.8448513046274593
3,1.14,0.8014597415010892
3,1.15,0.8204322209786986
3,1.16,0.8599953472245137
3,1.17,0.8233793980990018
3,1.18,0.8175996322590188
3,1.19,0.8972125310750237
3,1.2,0.9336354225976783
3,1.21,0.7480778272211569
3,1.22,0.6871843138944834
3,1.23,0.8144563026264022
3,1.24,0.6798435495548182
3,1.25,0.6182213235175307
3,1.26,0.6406363242313333
3,1.27,0.8187197228589426
3,1.28,0.9426057300397347
3,1.29,1.1289551211794762
3,1.3,1.1063908784803962
3,1.31,1.1587508137267504
3,1.32,0.964538471615485
3,1.33,0.785036067277558
3,1.34,0.8436383691790881
3,1.35,0.9033323931209065
3,1.36,0.9263140004692949
3,1.37,1.0496717948433576
3,1.38,1.1403352974943142
3,1.39,1.1761026597684228
3,1.4,1.1139809699405037
3,1.41,1.160469753596324
3,1.42,1.116689989997527
3,1.43,1.0549682899831183
3,1.44,1.1608755715738246
3,1.45,1.2707560626980605
3,1.46,1.3515360582568743
3,1.47,1.283177532445111
3,1.48,1.3008256575815569
3,1.49,1.1030295819187184
3,1.5,1.196469360052954
3,1.51,1.1336985372483341
3,1.52,1.1865369177336187
3,1.53,1.059927488422395
3,1.54,1.1220361635236835
3,1.55,1.202708548927784
3,1.56,1.1886081872930738
3,1.57,1.2620283035063482
3,1.58,1.216387457281637
3,1.59,1.1676490260740064
3,1.6,1.1420233236344925
3,1.61,0.925246573758312
3,1.62,1.0137766874774756
3,1.63,1.0753483566675492
3,1.64,0.9988939941964396
3,1.65,0.97606451481482
3,1.66,0.864351131075406
3,1.67,0.8053416533781546
3,1.68,0.9425790449867795
3,1.69,0.9028421754533441
3,1.7,0.8984563055239273
3,1.71,0.835896601723518
3,1.72,0.7615731830190791
3,1.73,0.7662232226737673
3,1.74,0.6331417799335968
3,1.75,0.5584996919949324
3,1.76,0.33716421794399354
3,1.77,0.540974877986948
3,1.78,0.5258282217091789
3,1.79,0.5003702437464136
3,1.8,0.41102228897061394
3,1.81,0.4997203753585983
3,1.82,0.6574376105589606
3,1.83,0.5927431483966275
3,1.84,0.6412695734215524
3,1.85,0.6538988637522661
3,1.86,0.6952298297217464
3,1.87,0.634085628992861
3,1.88,0.6179633770450554
3,1.89,0.5554987193548111
3,1.9,0.4603597976671527
3,1.91,0.5798553645665654
3,1.92,0.6090548851915453
3,1.93,0.532302780570815
3,1.94,0.527403207946445
3,1.95,0.5850750811653916
3,1.96,0.5745342169953875
3,1.97,0.45743367318019007
3,1.98,0.30735628964634104
3,1.99,0.3633840132238127
3,2.0,0.30763300507588237
3,2.01,0.44416936103908183
3,2.02,0.5283608358701417
3,2.03,0.5968029208576078
3,2.04,0.7475470060837198
3,2.05,0.5626969661270679
3,2.06,0.5727700609129147
3,2.07,0.2783315802536617
3,2.08,0.2340220890750385
3,2.09,0.3411462257443109
3,2.1,0.41680831152209435
3,2.11,0.5295156215151677
3,2.12,0.5894409153101378
3,2.13,0.519985231829856
3,2.14,0.5038677240419295
3,2.15,0.5313146860464334
3,2.16,0.3039520435233198
3,2.17,0.22589697997781943
3,2.18,0.2798204079863592
3,2.19,0.18716932383219415
3,2.2,0.37566985728120783
3,2.21,0.4451075002387382
3,2.22,0.6181617434593352
3,2.23,0.7420176490426772
3,2.24,0.7409929153104893
3,2.25,0.7641516909876883
3,2.26,0.7878928567316137
3,2.27,0.916015602972863
3,2.28,0.9632700186746551
3,2.29,0.9956279367704832
3,2.3,1.0563368541635347
3,2.31,1.0876124757942498
3,2.32,1.2431236104896386
3,2.33,1.2883560911145477
3,2.34,1.2053355969856732
3,2.35,1.223976337278778
3,2.36,1.23521957846111
3,2.37,1.308948007777725
3,2.38,1.136025376413575
3,2.39,1.038958119260695
3,2.4,0.9727424028537748
3,2.41,0.8947976163178009
3,2.42,1.1515760548249738
3,2.43,1.192658479201507
3,2.44,1.2039811328911019
3,2.45,1.2636326081770373
3,2.46,1.249593514174209
3,2.47,1.0964484567133175
