parameter,alpha_continuous_N,beta_continuous_N,alpha_log10_N,beta_log10_N,beta_plot_y,alpha_ceil_N,beta_ceil_N
2.265302605210421,5.747056079250827,4.070542142863551,0.7594454349604518,0.6096522554104641,7.735697394789579,6,5
2.285340681362725,5.721131719304754,4.052657409868894,0.7574819467708571,0.6077398923446875,7.715659318637274,6,5
2.30537875751503,5.695548938062198,4.035006364462537,0.755535587815013,0.6058442240763743,7.69562124248497,6,5
2.3254168336673344,5.670300324753252,4.017583961516037,0.7536060617022523,0.6039649616375184,7.675583166332665,6,5
2.3454549098196393,5.645378691451684,4.0003853070842625,0.7516930796695935,0.6021018234983492,7.65554509018036,6,5
2.365492985971944,5.620777064539358,3.9834056526300334,0.7497963603222175,0.6002545353142137,7.635507014028056,6,4
2.3855310621242487,5.596488676566662,3.9666403895161477,0.7479156293848889,0.5984228296831363,7.61546893787575,6,4
2.405569138276553,5.57250695848746,3.950085043750286,0.7460506194637727,0.5966064459135183,7.595430861723447,6,4
2.425607214428858,5.548825532248344,3.9337352709691817,0.7442010698181307,0.5948051298014715,7.575392785571141,6,4
2.4456452905811625,5.525438203713268,3.917586851649293,0.7423667261414061,0.5930186334173139,7.555354709418837,6,4
2.465683366733467,5.502338955905757,3.901635686531979,0.7405473403512405,0.5912467149007741,7.5353166332665324,6,4
2.4857214428857715,5.479521942552007,3.8858777922519305,0.7387426703879876,0.5894891382644859,7.515278557114228,6,4
2.505759519038076,5.456981481909163,3.8703092971582573,0.7369524800213151,0.5877456732053712,7.4952404809619235,6,4
2.525797595190381,5.434712050864016,3.854926437318281,0.7351765386645073,0.5860160949235336,7.475202404809618,6,4
2.5458356713426853,5.4127082792882355,3.8397255526946714,0.7334146211961049,0.58430018394831,7.455164328657315,6,4
2.56587374749499,5.390964944637051,3.824703083487103,0.7316665077885345,0.5825977259711391,7.435126252505009,6,4
2.5859118236472947,5.369476966779103,3.809855566630136,0.7299319837434045,0.5809085116849324,7.415088176352705,6,4
2.605949899799599,5.348239403045831,3.7951796324394893,0.7282108393331566,0.5792323366296435,7.3950501002004,6,4
2.625987975951904,5.327247443489496,3.7806720013993425,0.7265028696487809,0.5775690010437531,7.375012024048095,6,4
2.6460260521042085,5.306496406339515,3.766329481083704,0.7248078744533197,0.5759183097213992,7.354973947895791,6,4
2.666064128256513,5.285981733647388,3.75214896320528,0.7231256580408957,0.5742800718748957,7.334935871743486,6,4
2.6861022044088174,5.265698987111034,3.7381274207856623,0.7214560291010181,0.5726541010023992,7.3148977955911825,6,4
2.7061402805611223,5.245643844069881,3.724261905440971,0.7197988005879309,0.5710402147604929,7.294859719438877,6,4
2.726178356713427,5.2258120936625065,3.71054954477744,0.7181537895947798,0.569438234841472,7.274821643286573,6,4
2.7462164328657312,5.206199633139099,3.6969875398917047,0.7165208172323863,0.5678479868551204,7.254783567134268,6,4
2.766254509018036,5.186802464321425,3.6835731629708697,0.7148997085124276,0.5662693002147869,7.234745490981963,6,4
2.7862925851703406,5.1676166902033795,3.6703037549876716,0.7132902922348334,0.564702008027572,7.214707414829659,6,4
2.8063306613226455,5.148638511685567,3.6571767234863217,0.7116924008792145,0.5631459469884491,7.194669338677354,6,4
2.82636873747495,5.129864224437721,3.644189540454841,0.7101058705001551,0.5616009572781535,7.1746312625250495,6,4
2.846406813627255,5.11129021588309,3.631339740279918,0.7085305406262028,0.5600668824646767,7.154593186372745,6,4
2.866444889779559,5.092912962299224,3.618624917780547,0.7069662541624019,0.5585435694082177,7.1345551102204405,6,4
2.886482965931864,5.074729026029888,3.606042726316861,0.7054128572962193,0.5570308681694432,7.114517034068136,6,4
2.9065210420841683,5.056735052803121,3.5935908759708135,0.7038701994067267,0.5555286319209233,7.094478957915831,6,4
2.9265591182364727,5.0389277691506775,3.5812671317954825,0.7023381329769005,0.5540367168616075,7.074440881763527,6,4
2.9465971943887777,5.021303979924369,3.569069312129968,0.7008165135089143,0.5525549821342202,7.054402805611222,6,4
2.966635270541082,5.003860565905032,3.5569952869769996,0.6993051994423007,0.5510832897454547,7.034364729458917,6,4
