t,y,theory_density,kde_density
0.2,0.58,1.4365615483415144,1.4342113457517711
0.2,0.585,1.4366549307999719,1.4343810527972722
0.2,0.59,1.4363235862891444,1.4342297326860745
0.2,0.595,1.4355712351406649,1.4337675515739203
0.2,0.6,1.4344018723457805,1.4330003389835242
0.2,0.605,1.4328197600219907,1.431928699875686
0.2,0.61,1.4308294197136635,1.430547239515931
0.2,0.615,1.4284356245383303,1.4288440260959197
0.2,0.62,1.4256433911903457,1.42680042239871
0.2,0.625,1.422457971813613,1.4243914023403637
0.2,0.63,1.4188848457550602,1.4215864301915455
0.2,0.635,1.4149297112105153,1.4183509228456206
0.2,0.64,1.4105984767745785,1.4146482455292504
0.2,0.645,1.4058972529060432,1.4104421185116258
0.2,0.65,1.4008323433203047,1.4056992476546954
0.2,0.655,1.3954102363201308,1.400391945614575
0.2,0.66,1.3896375960760423,1.3945004914871038
0.2,0.665,1.3835212538674204,1.388014989318573
0.2,0.67,1.3770681992953506,1.380936530183704
0.2,0.675,1.3702855714780073,1.3732775336728844
0.2,0.68,1.3631806502392771,1.3650612336454842
0.2,0.685,1.355760847301091,1.3563203681326772
0.2,0.6900000000000001,1.348033697489784,1.347095221369152
0.2,0.6950000000000001,1.3400068499665598,1.3374312350638593
0.2,0.7000000000000001,1.3316880594919749,1.3273764469014326
0.2,0.705,1.3230851777340784,1.3169790217512072
0.2,0.71,1.3142061446296622,1.306285114853759
0.2,0.715,1.3050589798077927,1.295337250838085
0.2,0.72,1.2956517740845672,1.2841733262557313
0.2,0.725,1.2859926810377753,1.27282625743957
0.2,0.73,1.27608990866987,1.261324211817896
0.2,0.735,1.2659517111673964,1.249691290375109
0.2,0.74,1.2555863807647065,1.2379484804137286
0.2,0.745,1.2450022397195697,1.2261146763896507
0.2,0.75,1.234207632407911,1.2142075737346827
0.2,0.755,1.2232109175446901,1.2022442738494865
0.2,0.76,1.2120204605375782,1.1902414922893017
0.2,0.765,1.2006446259798198,1.178215328800592
0.2,0.77,1.189091770288325,1.166180628423374
0.2,0.775,1.1773702344927677,1.15415002846784
0.2,0.78,1.1654883371811167,1.1421328388853564
0.2,0.785,1.1534543676067202,1.1301339371716157
0.2,0.79,1.1412765789617745,1.1181528694774323
0.2,0.795,1.1289631818216466,1.10618333558332
0.2,0.8,1.116522337764251,1.094213197931996
0.2,0.805,1.1039621531683255,1.0822250976241796
0.2,0.81,1.0912906731941707,1.0701976890196372
0.2,0.8150000000000001,1.0785158759500735,1.058107426992271
0.2,0.8200000000000001,1.065645666847356,1.0459307657708006
0.2,0.8250000000000001,1.0526878731466465,1.0336465647875464
0.2,0.8300000000000001,1.039650238697699,1.0212384535343215
0.2,0.835,1.0265404188747678,1.008696890837355
0.2,0.84,1.0133659757092315,0.9960206682269992
0.2,0.845,1.0001343732208967,0.9832176526650913
0.2,0.85,0.9868529729491052,0.9703046373139845
0.2,0.855,0.9735290296844649,0.9573062629242314
0.2,0.86,0.9601696874017885,0.9442530762144558
0.2,0.865,0.946781975394502,0.9311788927575456
0.2,0.87,0.9333728046105494,0.9181177174412984
0.2,0.875,0.9199489641895375,0.9051005340471898
0.2,0.88,0.906517118200621,0.8921522985465405
0.2,0.885,0.8930838025803653,0.8792894544872677
0.2,0.89,0.8796554222695974,0.8665182346670115
0.2,0.895,0.8662382485479992,0.8538339276259168
0.2,0.9,0.8528384165649852,0.8412211811183612
0.2,0.905,0.8394619230651779,0.8286553012149467
0.2,0.91,0.8261146243065824,0.8161043994985434
0.2,0.915,0.8128022341693529,0.8035321552115087
0.2,0.92,0.7995303224528474,0.7909009043850167
0.2,0.925,0.7863043133584823,0.7781747496832203
0.2,0.93,0.7731294841557037,0.765322403524888
0.2,0.935,0.7600109640282373,0.7523195285409254
0.2,0.9400000000000001,0.746953733097589,0.739150414892969
0.2,0.9450000000000001,0.73396262162064,0.7258089219148806
0.2,0.9500000000000001,0.7210423093580096,0.7122986994165385
0.2,0.9550000000000001,0.7081973251097281,0.6986327800973801
0.2,0.96,0.6954320464146265,0.6848326895998437
0.2,0.965,0.6827506994097376,0.6709272491722721
0.2,0.97,0.6701573588458701,0.656951246309295
0.2,0.975,0.6576559482554327,0.6429441238443319
0.2,0.98,0.6452502402684641,0.628948793999462
0.2,0.985,0.6329438570727571,0.6150106293926191
0.2,0.99,0.6207402710138692,0.6011766274211828
0.2,0.995,0.6086428053307467,0.5874946967263617
0.2,1.0,0.5966546350226177,0.5740129817615596
0.2,1.0050000000000001,0.5847787878427555,0.5607791283292994
0.2,1.01,0.5730181454146733,0.5478394006710021
0.2,1.0150000000000001,0.5613754444662457,0.5352375875365131
0.2,1.02,0.5498532781772522,0.523013676199716
0.2,1.025,0.5384540976357745,0.5112023232833454
0.2,1.03,0.52718021339889,0.49983120219272614
0.2,1.035,0.5160337971530792,0.4889193516078286
0.2,1.04,0.505016883469751,0.47847568139723956
0.2,1.045,0.4941313716513104,0.46849780663704493
0.2,1.05,0.48337902766318186,0.4589713743641092
0.2,1.055,0.472761486147232,0.4498700208225619
0.2,1.06,0.462280252512041,0.441156051188936
0.2,1.065,0.4519367050955119,0.43278187317196826
0.2,1.07,0.44173209739532227,0.42469214636189184
0.2,1.075,0.43166756036278714,0.4168265378917257
0.2,1.08,0.4217441047557099,0.4091229095837281
0.2,1.085,0.4119626235458788,0.40152070978902055
0.2,1.09,0.4023238943768925,0.3939643110411109
0.2,1.095,0.3928285820680846,0.38640602704132915
0.2,1.1,0.38347724116034354,0.37880856146856584
0.2,1.105,0.3742703184997266,0.371146685809927
0.2,1.11,0.3652081558548043,0.36340800996540845
0.2,1.115,0.3562909925637803,0.3555927911793957
0.2,1.12,0.3475189682074679,0.3477128152473033
0.2,1.125,0.3388921253043271,0.3397894692686719
0.2,1.1300000000000001,0.3304104120238146,0.33185119799520496
0.2,1.135,0.32207368491441407,0.32393058801260965
0.2,1.1400000000000001,0.313881711642781,0.3160613500589843
0.2,1.145,0.3058341737405453,0.30827546740937606
0.2,1.1500000000000001,0.29793066935539403,0.3006007486307165
0.2,1.155,0.2901707160031696,0.2930589705777674
0.2,1.16,0.2825537533177934,0.285664729263124
0.2,1.165,0.2750791457959549,0.2784250407189161
0.2,1.17,0.2677461855335753,0.271339660017976
0.2,1.175,0.26055409495117415,0.2644020222225785
0.2,1.18,0.25350202950537826,0.2576006603392601
0.2,1.185,0.24658908038388463,0.25092092608645894
0.2,1.19,0.23981427718133444,0.24434683046166633
0.2,1.195,0.2331765905536205,0.23786283125898577
0.2,1.2,0.22667493484828816,0.23145542036330086
0.2,1.205,0.22030817070877198,0.2251144000549129
0.2,1.21,0.2140751076503235,0.21883377938863227
0.2,1.215,0.20797450660559091,0.21261226384387352
0.2,1.22,0.2020050824379198,0.20645334952439293
0.2,1.225,0.19616550642053154,0.2003650640088755
0.2,1.23,0.1904544086798572,0.19435941761903933
0.2,1.235,0.1848703806013977,0.1884516407743659
0.2,1.24,0.1794119771965837,0.18265928576689544
0.2,1.245,0.17407771942920422,0.1770012661223978
0.2,1.25,0.16886609650008028,0.17149689571611482
0.2,1.2550000000000001,0.1637755680887499,0.1661649752874891
0.2,1.26,0.1588045665510313,0.161022958293066
0.2,1.2650000000000001,0.1539514990714196,0.1560862133022705
0.2,1.27,0.14921474976937385,0.15136738814735906
0.2,1.2750000000000001,0.1445926817586315,0.1468758730281705
0.2,1.28,0.14008363915878555,0.14261735635914938
0.2,1.285,0.13568594905844095,0.13859346827406538
0.2,1.29,0.13139792342935502,0.1348015116637226
0.2,1.295,0.12721786099105464,0.13123428813620736
0.2,1.3,0.12314404902548233,0.1278800346634819
0.2,1.305,0.11917476514133693,0.12472249400859285
0.2,1.31,0.11530827898782223,0.1217411464473644
0.2,1.315,0.11154285391759941,0.11891163023428668
0.2,1.32,0.10787674859882497,0.1162063726729382
0.2,1.325,0.10430821857620189,0.11359544221269814
0.2,1.33,0.10083551778105235,0.11104761520511681
0.2,1.335,0.09745689999050043,0.10853163014587001
0.2,1.34,0.09417062023587526,0.10601757946525314
0.2,1.345,0.09097493616054857,0.10347836680828786
0.2,1.35,0.08786810932745681,0.10089113911186186
0.2,1.355,0.08484840647660691,0.09823859040194385
0.2,1.36,0.08191410073294102,0.09551003042088922
0.2,1.365,0.07906347276496342,0.09270211750900441
0.2,1.37,0.07629481189458892,0.08981917213595404
0.2,1.375,0.07360641715873205,0.08687301445534922
0.2,1.3800000000000001,0.07099659832316721,0.08388230438479803
0.2,1.385,0.06846367684927143,0.0808714030558019
0.2,1.3900000000000001,0.06600598681425973,0.07786881627460919
0.2,1.395,0.06362187578559321,0.07490531968868021
0.2,1.4000000000000001,0.06130970565025572,0.07201189748733358
0.2,1.405,0.05906785339962492,0.06921764801160002
0.2,1.41,0.056894711870711434,0.06654781790134026
0.2,1.415,0.054788690444543084,0.0640221199819207
0.2,1.42,0.05274821570251406,0.061653469136321436
0.2,1.425,0.05077173204153783,0.059447236635353604
0.2,1.43,0.04885770224886073,0.05740107992929463
0.2,1.435,0.04700460803740669,0.05550535593060326
0.2,1.44,0.04521095054256768,0.053744076132237986
0.2,1.445,0.04347525078132503,0.052096316358326
0.2,1.45,0.04179605007464207,0.050537956891855175
0.2,1.455,0.04017191043405953,0.04904360355926261
0.2,1.46,0.03860141491343278,0.04758852915445649
0.2,1.465,0.03708316792677213,0.04615047795048107
0.2,1.47,0.03561579553313882,0.04471119309870741
0.2,1.475,0.03419794568956013,0.043257555286108515
0.2,1.48,0.032828288472939775,0.04178225796955451
0.2,1.485,0.031505516271920615,0.04028398611137723
0.2,1.49,0.030228343949674708,0.03876710771798589
0.2,1.495,0.028995508978593272,0.03724092696677906
0.2,1.5,0.027805771547830524,0.035718581157438596
0.2,1.5050000000000001,0.026657914644676223,0.03421568874514571
0.2,1.51,0.02555074411070487,0.032748870765819456
0.2,1.5150000000000001,0.024483088673655517,0.031334272392889065
0.2,1.52,0.023453799955989903,0.029986205363033997
0.2,1.5250000000000001,0.022461752461056944,0.02871601652715727
0.2,1.53,0.02150584353779945,0.027531264422547535
0.2,1.5350000000000001,0.02058499332491058,0.026435256639053332
0.2,1.54,0.019698144675351626,0.025426968352696505
0.2,1.545,0.018844263062124035,0.024501329418222383
0.2,1.55,0.018022336466174814,0.023649836566300403
0.2,1.555,0.017231375247303355,0.022861421085798667
0.2,1.56,0.0164704119989285,0.022123483049832738
0.2,1.565,0.015738501387547173,0.021422992250838657
0.2,1.57,0.01503471997771622,0.020747554387390326
0.2,1.575,0.014358166043362638,0.0200863486894288
0.2,1.58,0.01370795936621363,0.019430859202237864
0.2,1.585,0.013083241022127207,0.01877534469079734
0.2,1.59,0.012483173156076884,0.018117019246040075
0.2,1.595,0.01190693874653549,0.01745594443278284
0.2,1.6,0.011353741359982756,0.01679466135064235
0.2,1.605,0.010822804896240561,0.016137614597209235
0.2,1.61,0.010313373325326898,0.015490437600846797
0.2,1.615,0.009824710416498083,0.014859178591271654
0.2,1.62,0.009356099460128976,0.014249547898981956
0.2,1.625,0.00890684298306882,0.01366626050882541
0.2,1.6300000000000001,0.008476262458084156,0.013112533872255552
0.2,1.635,0.00806369800798692,0.012589781650440305
0.2,1.6400000000000001,0.007668508105025025,0.012097521562452442
0.2,1.645,0.007290069266095844,0.011633492343804099
0.2,1.6500000000000001,0.006927775744321724,0.011193953449815488
0.2,1.655,0.006581039217512795,0.010774123745609968
0.2,1.6600000000000001,0.006249288474018263,0.010368703673499105
0.2,1.665,0.0059319690964558984,0.009972420260241872
0.2,1.67,0.005628543143784558,0.009580536031708612
0.2,1.675,0.005338488832173724,0.009189270880957435
0.2,1.68,0.005061300215100117,0.00879609894554115
0.2,1.685,0.004796486863089106,0.00839989883344753
0.2,1.69,0.0045435735434980785,0.00800095304684682
0.2,1.695,0.004302099900725201,0.0076008091074964935
0.2,1.7,0.004071620137207271,0.007202028826717041
0.2,1.705,0.00385170269555596,0.006807861965691529
0.2,1.71,0.0036419299421665296,0.0064218853726080265
0.2,1.715,0.0034418978526156692,0.006047648401165962
0.2,1.72,0.0032512156991501774,0.005688360493052098
0.2,1.725,0.0030695057405551755,0.005346648264043043
0.2,1.73,0.002896402914672989,0.005024398650256413
0.2,1.735,0.0027315545338324415,0.0047226931787217085
0.2,1.74,0.002574619983432531,0.0044418276900266606
0.2,1.745,0.002425270423911115,0.004181403071944406
0.2,1.75,0.0022831884963188318,0.003940466586077422
0.2,1.7550000000000001,0.002148068031700371,0.0037176805571807045
0.2,1.76,0.0020196137644789207,0.003511495474286956
0.2,1.7650000000000001,0.0018975410500250104,0.0033203074748357113
0.2,1.77,0.0017815755865765858,0.003142585033869028
0.2,1.7750000000000001,0.0016714531416723664,0.0029769556134641795
0.2,1.78,0.0015669192832440575,0.002822249192480267
0.2,1.7850000000000001,0.0014677291155066805,0.002677501245824244
0.2,1.79,0.0013736470197727637,0.0025419223042416924
0.2,1.795,0.0012844464003108275,0.0024148443404289543
0.2,1.8,0.001199909435355566,0.00229565574929018
0.2,1.805,0.0011198268333713142,0.0021837366641151495
0.2,1.81,0.0010439975946590987,0.0020784049727149505
0.2,1.815,0.0009722287783945193,0.0019788809716165907
0.2,1.82,0.0009043352751694335,0.0018842754893350908
0.2,1.825,0.000840139585109313,0.001793602913172657
0.2,1.83,0.000779471601630103,0.001705817250592558
0.2,1.835,0.0007221684008853321,0.0016198664905195553
0.2,1.84,0.0006680740369607553,0.001534758382740077
0.2,1.845,0.0006170393428568376,0.0014496295199491432
0.2,1.85,0.0005689217372979096,0.0013638093792196868
0.2,1.855,0.000523585037404495,0.001276871738220585
0.2,1.86,0.0004808992772575948,0.0011886674967335443
0.2,1.865,0.00044074053237733857,0.0010993351807001503
0.2,1.87,0.0004029907501423804,0.001009287990708514
0.2,1.875,0.00036753758616188783,0.0009191788552492388
0.2,1.8800000000000001,0.0003342742466181259,0.0008298472487292981
0.2,1.885,0.0003030993365882232,0.0007422532754776507
0.2,1.8900000000000001,0.0002739167143541296,0.0006574055299594369
0.2,1.895,0.00024663535170623004,0.0005762894515132206
0.2,1.9000000000000001,0.00022116920024307677,0.0004998023386793915
0.2,1.905,0.0001974370636695515,0.0004287000079078887
0.2,1.9100000000000001,0.00017536247609085593,0.00036355847652819775
0.2,1.915,0.0001548735863024566,0.00030475225620641853
0.2,1.92,0.00013590304807078928,0.0002524490937438565
0.2,1.925,0.00011838791640013098,0.00020661948931758513
0.2,1.93,0.00010226954978055999,0.0001670581989125459
0.2,1.935,8.749351841110072e-05,0.00013341425976568427
0.2,1.94,7.400951838930212e-05,0.00010522586894840743
0.2,1.945,6.177129186201827e-05,8.195664186914152e-05
0.2,1.95,5.073655312920986e-05,6.303028508915328e-05
0.2,1.955,4.086692069246304e-05,4.786142152970682e-05
0.2,1.96,3.212785524224301e-05,3.5881089751161395e-05
0.2,1.965,2.4488603575501536e-05,2.6556200658140844e-05
0.2,1.97,1.7922148437342098e-05,1.9402897488815072e-05
0.2,1.975,1.2405164280100337e-05,1.3994280213293002e-05
0.2,1.98,7.917978933843988e-06,9.963304030449948e-06
0.2,1.985,4.444541183246624e-06,7.001848228994279e-06
0.2,1.99,1.972394246042808e-06,4.856998490843835e-06
0.2,1.995,4.926551492214009e-07,3.3255251339539677e-06
0.2,2.0,0.0,2.2474075528085075e-06
2.8,0.0,0.0,1.962698647899889e-06
2.8,0.005,4.926551492213999e-07,2.9537577485891318e-06
2.8,0.01,1.972394246042815e-06,4.385283455187261e-06
2.8,0.015,4.444541183246535e-06,6.422964748140944e-06
2.8,0.02,7.917978933844017e-06,9.281188630531239e-06
2.8,0.025,1.2405164280100474e-05,1.3231794233349182e-05
2.8,0.03,1.7922148437341912e-05,1.8612288926504237e-05
2.8,0.035,2.4488603575502048e-05,2.583257543122669e-05
2.8,0.04,3.212785524224225e-05,3.537902048065335e-05
2.8,0.045,4.086692069246391e-05,4.781453492647576e-05
2.8,0.05,5.073655312920883e-05,6.377327547162221e-05
2.8,0.055,6.177129186202037e-05,8.394866240856419e-05
2.8,0.06,7.400951838930414e-05,0.00010907367133101392
2.8,0.065,8.749351841110141e-05,0.00013989281928186085
2.8,0.07,0.00010226954978056112,0.00017712592265243816
2.8,0.075,0.00011838791640013042,0.00022142452071472295
2.8,0.08,0.00013590304807078923,0.0002733227681228984
2.8,0.085,0.00015487358630245356,0.0003331855063976881
2.8,0.09,0.00017536247609087536,0.00040115701326597113
2.8,0.095,0.00019743706366955489,0.0004771144804434512
2.8,0.1,0.00022116920024319264,0.0005606304802458844
2.8,0.105,0.000246635351706231,0.0006509484785462312
2.8,0.11,0.00027391671435404626,0.0007469748155703229
2.8,0.115,0.00030309933658822255,0.0008472895457434735
2.8,0.12,0.000334274246618156,0.0009501772006969378
2.8,0.125,0.0003675375861618835,0.0010536770596498055
2.8,0.13,0.0004029907501423819,0.0011556510476420667
2.8,0.135,0.0004407405323773424,0.001253866100603603
2.8,0.14,0.00048089927725750473,0.0013460868719235468
2.8,0.145,0.0005235850374044984,0.0014301740890228913
2.8,0.15,0.0005689217372979036,0.0015041837156042294
2.8,0.155,0.0006170393428568444,0.0015664622871810773
2.8,0.16,0.0006680740369607628,0.0016157342677107847
2.8,0.165,0.0007221684008853281,0.001651177905380362
2.8,0.17,0.0007794716016301177,0.0016724867356342698
2.8,0.17500000000000002,0.0008401395851093121,0.0016799145134571403
2.8,0.18,0.0009043352751694331,0.0016743019284747446
2.8,0.185,0.0009722287783945185,0.0016570839892647224
2.8,0.19,0.001043997594659082,0.0016302775154574077
2.8,0.195,0.0011198268333713166,0.0015964488128374077
2.8,0.2,0.0011999094353555518,0.0015586623677579785
2.8,0.20500000000000002,0.0012844464003108171,0.0015204122702878755
2.8,0.21,0.0013736470197727542,0.0014855389816206856
2.8,0.215,0.0014677291155065968,0.0014581348602269789
2.8,0.22,0.0015669192832440664,0.0014424423779364765
2.8,0.225,0.0016714531416723848,0.00144274902474271
2.8,0.23,0.0017815755865765953,0.0014632824121453894
2.8,0.23500000000000001,0.0018975410500250102,0.0015081080381356576
2.8,0.24,0.0020196137644789107,0.001581030707464921
2.8,0.245,0.0021480680317002713,0.001685498981606999
2.8,0.25,0.002283188496318865,0.0018245106429766427
2.8,0.255,0.002425270423911172,0.0020005164183520964
2.8,0.26,0.0025746199834325227,0.0022153194912693905
2.8,0.265,0.0027315545338325252,0.002469969873335046
2.8,0.27,0.0028964029146730276,0.0027646555026946433
2.8,0.275,0.00306950574055521,0.003098595716618733
2.8,0.28,0.0032512156991501714,0.003469946943947019
2.8,0.28500000000000003,0.0034418978526157187,0.003875734296165884
2.8,0.29,0.003641929942166567,0.004311825307210873
2.8,0.295,0.003851702695555975,0.004772962534624694
2.8,0.3,0.004071620137207311,0.005252869467547774
2.8,0.305,0.004302099900725245,0.0057444389572756625
2.8,0.31,0.004543573543498121,0.006240005460086681
2.8,0.315,0.004796486863089144,0.006731692555846618
2.8,0.32,0.005061300215100157,0.007211816738278963
2.8,0.325,0.005338488832173768,0.0076733189207374135
2.8,0.33,0.005628543143784601,0.008110188079083371
2.8,0.335,0.005931969096455938,0.008517838353202085
2.8,0.34,0.006249288474018291,0.008893402653868522
2.8,0.34500000000000003,0.006581039217512833,0.00923591258260312
2.8,0.35000000000000003,0.006927775744321751,0.00954634569132012
2.8,0.355,0.007290069266095878,0.009827535458623835
2.8,0.36,0.0076685081050250625,0.010083954936565205
2.8,0.365,0.008063698007986985,0.010321399628436699
2.8,0.37,0.008476262458084156,0.010546606651658103
2.8,0.375,0.00890684298306882,0.010766853881282741
2.8,0.38,0.009356099460129006,0.010989583516207794
2.8,0.385,0.009824710416498168,0.011222089194907232
2.8,0.39,0.010313373325327087,0.011471295156567876
2.8,0.395,0.010822804896240582,0.011743641543869955
2.8,0.4,0.011353741359982806,0.012045073882142097
2.8,0.405,0.011906938746535606,0.0123811193857942
2.8,0.41000000000000003,0.012483173156077106,0.012757020251635921
2.8,0.41500000000000004,0.013083241022127316,0.013177886260989707
2.8,0.42,0.013707959366213739,0.013648826885847676
2.8,0.425,0.014358166043362743,0.014175026896983686
2.8,0.43,0.015034719977716327,0.014761738576301654
2.8,0.435,0.015738501387547274,0.015414176683945369
2.8,0.44,0.016470411998928607,0.01613731744851364
2.8,0.445,0.01723137524730349,0.016935617920727446
2.8,0.45,0.01802233646617495,0.017812684995641297
2.8,0.455,0.018844263062124163,0.018770932532502914
2.8,0.46,0.019698144675351754,0.0198112690976464
2.8,0.465,0.02058499332491079,0.020932857422428452
2.8,0.47000000000000003,0.021505843537799614,0.022132979933892908
2.8,0.47500000000000003,0.022461752461057177,0.023407033591088804
2.8,0.48,0.023453799955990062,0.024748663203170863
2.8,0.485,0.024483088673655673,0.026150027222397593
2.8,0.49,0.025550744110705022,0.027602175607940642
2.8,0.495,0.02665791464467656,0.02909550751196342
2.8,0.5,0.0278057715478307,0.030620268640739367
2.8,0.505,0.02899550897859345,0.03216704503420112
2.8,0.51,0.03022834394967489,0.033727211883827254
2.8,0.515,0.031505516271920754,0.035293302416204014
2.8,0.52,0.03282828847294,0.03685927179094307
2.8,0.525,0.03419794568956034,0.0384206429878461
2.8,0.53,0.03561579553313903,0.039974534210955905
2.8,0.535,0.037083167926772555,0.0415195789066909
2.8,0.54,0.03860141491343299,0.043055758850337286
2.8,0.545,0.04017191043405976,0.04458417710023673
2.8,0.55,0.04179605007464231,0.04610680064474946
2.8,0.555,0.04347525078132548,0.047626202427653676
2.8,0.56,0.045210950542567935,0.049145329638083525
2.8,0.5650000000000001,0.04700460803740696,0.050667320387088606
2.8,0.5700000000000001,0.0488577022488609,0.05219538488155873
2.8,0.5750000000000001,0.05077173204153844,0.05373276054895849
2.8,0.58,0.052748215702514346,0.05528274367499412
